i, j, v_1 ~ v_k 
2,2,-0.0025282101377216088,-0.0025283702616668343,-0.0025270055703378413,-0.002524882857003856,-0.0025230651169555205,-0.002521562540235514,-0.002520382105692667,-0.002519210617861305,-0.0025044243854908696,-0.0020174144279907556,
3,2,-0.0010345453811238616,-0.0010344959676255434,-0.0010351309229824867,-0.0010359479806518925,-0.0010366365714587205,-0.0010372026358640362,-0.0010376536703300358,-0.0010378661791556794,-0.0010320466897027218,-0.0008363052560243121,
4,2,-0.0005224574325178561,-0.0005224065022855882,-0.0005225500564541361,-0.0005229986017865236,-0.0005233801858712994,-0.0005236654952470437,-0.000523915014850401,-0.0005240557882728062,-0.000521844093052748,-0.0004444877197690867,
5,2,-0.0003715250055535017,-0.0003714869554054938,-0.0003716023647540217,-0.00037192246796917763,-0.00037218603951479225,-0.00037221357513539074,-0.00037238184981581074,-0.0003724958327472431,-0.0003714977096983335,-0.00033224343563376097,
6,2,-0.0003078842039044772,-0.000307851399987247,-0.0003079682745102276,-0.00030823260807907686,-0.0003084479805551839,-0.00030843840905800575,-0.0003085763322310998,-0.0003086770421925591,-0.0003081594613758658,-0.00028524912273989394,
7,2,-0.0002399039367825268,-0.00023987686204204317,-0.00023997321041261318,-0.00024018123551875306,-0.0002403504709261566,-0.00024033573963214657,-0.00024044483450783464,-0.00024052695642787984,-0.0002402628156111138,-0.00022748870027098687,
8,2,-0.00016111499923889247,-0.00016109530638693862,-0.0001611569315626682,-0.0001613012492593833,-0.00016142309397720729,-0.00016149328086588417,-0.0001615735855727374,-0.00016163192745716461,-0.00016150939155966913,-0.0001551441949932719,
9,2,-0.00010197805371967678,-0.00010196434455331713,-0.00010199766427175196,-0.00010209333740057352,-0.00010217510018234464,-0.00010224030946292413,-0.00010229454896595786,-0.00010233380374112538,-0.00010228082509340979,-9.922622793579898e-5,
10,2,-7.226621679822464e-5,-7.225566491871841e-5,-7.227493009237704e-5,-7.234612761763753e-5,-7.240708631848663e-5,-7.245762353475406e-5,-7.249813010691488e-5,-7.252773230100811e-5,-7.250731454997297e-5,-7.093456768491716e-5,
2,3,-0.003947519074021359,-0.003947704773670048,-0.003946557402742349,-0.003944407180082101,-0.00394256063374576,-0.003941029296053656,-0.003939827962792989,-0.00393850671214639,-0.0039170699943615215,-0.003213239100538497,
3,3,-0.002038519373765936,-0.0020384615712830574,-0.0020390304225396476,-0.002039855014609726,-0.0020405447740202707,-0.0020410510887306516,-0.002041498581929847,-0.002041631213345811,-0.0020318019114812288,-0.0016995587700533784,
4,3,-0.0012602497291837908,-0.00126019273004856,-0.0012602701391508664,-0.0012607265908223995,-0.001261074727309199,-0.0012605726900826292,-0.001260786436141999,-0.0012608847163961539,-0.0012563366050824245,-0.0010922181902332264,
5,3,-0.001056309953734612,-0.001056262524684259,-0.0010562990921962007,-0.0010566108313494796,-0.0010566311712409565,-0.0010521357479917786,-0.0010520779160887127,-0.0010521523408344746,-0.0010495418315359134,-0.0009438271651240841,
6,3,-0.0009389225634970661,-0.0009388796503334532,-0.0009389257744852246,-0.000939179344132132,-0.0009391381211925521,-0.0009340693897193066,-0.0009339252133811697,-0.0009339934239525267,-0.0009323556070869889,-0.0008602725093771902,
7,3,-0.0007380567272025271,-0.0007380213015435773,-0.000738068580095777,-0.0007382708572738339,-0.0007382364064626823,-0.0007342524043720167,-0.0007341643824354673,-0.0007342259190339525,-0.0007332811583439279,-0.0006900708179897665,
8,3,-0.00047423120342222176,-0.00047420768663903885,-0.0004742623162859839,-0.0004744142404110124,-0.0004745128348667474,-0.00047397221197426813,-0.0004740282456368891,-0.00047408350394079896,-0.0004736299250171925,-0.00045261220374036,
