i, j, u_1 ~ u_k 
2,2,-0.0026691739330545992,-0.0026694127732102024,-0.0026677442054569376,-0.0026647022300358343,-0.002662121174805856,-0.002659989481095367,-0.00265831350966409,-0.002656756005730296,-0.0026409061832842213,-0.0021284801477537687,
3,2,-0.004359110340149109,-0.004359337170860387,-0.004358069404069187,-0.004355317607975599,-0.004352976271769109,-0.004351042025613263,-0.004349520582334825,-0.004347918342836845,-0.0043243440376658305,-0.0035582120110292147,
4,2,-0.0029114172935676367,-0.0029113775896809366,-0.0029117376184159497,-0.002912110692454951,-0.002912422992238097,-0.0029126798874061404,-0.002912879422720235,-0.002912786053055545,-0.0029009931492039722,-0.002514913589898411,
5,2,-0.002111289106672968,-0.002111238709846526,-0.0021111578923699555,-0.0021112698180694566,-0.0021113682710455542,-0.0021114501401231136,-0.0021115108359690575,-0.002111427867435735,-0.002105082075064526,-0.0019006237288657192,
6,2,-0.0014954827214573893,-0.0014954343668903333,-0.0014953863512044221,-0.0014954506437028646,-0.0014955070159265284,-0.0014955558768969899,-0.001495590995777296,-0.0014955447955005694,-0.0014920009098343967,-0.0013820302020030686,
7,2,-0.0009797940119722374,-0.000979740885225463,-0.000979744809210681,-0.0009798256110349847,-0.0009798951453356029,-0.0009799540623817524,-0.000979998934544755,-0.0009799916455995941,-0.0009780600571266378,-0.0009215383199927096,
8,2,-0.0005823147469706975,-0.000582264448842831,-0.0005822871268417461,-0.0005823672488651715,-0.0005824359475920941,-0.000582493102878139,-0.0005825379885804082,-0.0005825500884406328,-0.0005815762571805565,-0.0005547822480379597,
9,2,-0.0002999650780323784,-0.0002999294307878022,-0.0002999453836475291,-0.00029999713209689856,-0.0003000415419827531,-0.00030007844556804536,-0.00030010753977613935,-0.00030011984612469435,-0.0002997103645204472,-0.0002890131167571048,
10,2,-9.17698417763705e-5,-9.175701809587416e-5,-9.176218737829689e-5,-9.17793541181172e-5,-9.17940995704437e-5,-9.180632540953751e-5,-9.181597588274826e-5,-9.182075926982468e-5,-9.172003487429435e-5,-8.918098895154027e-5,
2,3,-0.0011764562568888004,-0.001176485676934395,-0.0011767973115390585,-0.0011767227870142128,-0.0011766584373670687,-0.0011766055622211503,-0.001176563600007215,-0.001176401298692035,-0.0011698729603822184,-0.0009607538346019966,
3,3,-0.0024465213806064336,-0.002446537453429192,-0.002446820926313261,-0.00244672444392587,-0.002446639597945219,-0.0024465697000032815,-0.0024465106006112706,-0.002446239904128782,-0.0024348810243972957,-0.002064235136484736,
4,3,-0.0023816643406968435,-0.0023816360911314443,-0.0023815606706815663,-0.002381525198072495,-0.002381492717566355,-0.0023814732941472125,-0.0023814466731809556,-0.0023812671361566683,-0.002373121348602088,-0.0020985890924792427,
5,3,-0.001955611630691354,-0.0019555792243585025,-0.001955502803055894,-0.0019554776515023917,-0.0019554546473300174,-0.001955467355320548,-0.0019554518203199634,-0.001955334373393657,-0.0019499171771696629,-0.0017672477035622046,
6,3,-0.001395867755549342,-0.0013958302916975808,-0.0013957814948624943,-0.001395759864687049,-0.0013957409518546926,-0.0013957746044736114,-0.0013957640944869327,-0.0013956891428421755,-0.001392389202524783,-0.0012861469088550526,
