  0.0000,  0.4034
  0.0417,  0.8567
  0.0833,  1.1280
  0.1250,  1.1693
  0.1667,  0.9878
  0.2083,  0.6423
  0.2500,  0.2282
  0.2917, -0.1477
  0.3333, -0.3942
  0.3750, -0.4588
  0.4167, -0.3405
  0.4583, -0.0892
  0.5000,  0.2083
  0.5417,  0.4520
  0.5833,  0.5555
  0.6250,  0.4696
  0.6667,  0.1967
  0.7083, -0.2088
  0.7500, -0.6532
  0.7917, -1.0270
  0.8333, -1.2322
  0.8750, -1.2079
  0.9167, -0.9463
  0.9583, -0.4956
  1.0000,  0.0511
  1.0417,  0.5776
  1.0833,  0.9736
  1.1250,  1.1604
  1.1667,  1.1101
  1.2083,  0.8515
  1.2500,  0.4614
  1.2917,  0.0447
  1.3333, -0.2930
  1.3750, -0.4718
  1.4167, -0.4577
  1.4583, -0.2707
  1.5000,  0.0222
  1.5417,  0.3243
  1.5833,  0.5362
  1.6250,  0.5822
  1.6667,  0.4310
  1.7083,  0.1049
  1.7500, -0.3250
  1.7917, -0.7562
  1.8333, -1.0803
  1.8750, -1.2111
  1.9167, -1.1063
  1.9583, -0.7794
  2.0000, -0.2964
  2.0417,  0.2392
  2.0833,  0.7122
  2.1250,  1.0232
  2.1667,  1.1128
  2.2083,  0.9753
  2.2500,  0.6588
  2.2917,  0.2526
  2.3333, -0.1368
  2.3750, -0.4126
  2.4167, -0.5120
  2.4583, -0.4218
  2.5000, -0.1807
  2.5417,  0.1318
  2.5833,  0.4170
  2.6250,  0.5833
  2.6667,  0.5706
  2.7083,  0.3670
  2.7500,  0.0121
  2.7917, -0.4120
  2.8333, -0.8017
  2.8750, -1.0578
  2.9167, -1.1110
  2.9583, -0.9394
  3.0000, -0.5751
  3.0417, -0.0960
  3.0833,  0.3927
  3.1250,  0.7844
  3.1667,  0.9970
  3.2083,  0.9927
  3.2500,  0.7860
  3.2917,  0.4393
  3.3333,  0.0463
  3.3750, -0.2924
  3.4167, -0.4947
  3.4583, -0.5172
  3.5000, -0.3659
  3.5417, -0.0930
  3.5833,  0.2171
  3.6250,  0.4706
  3.6667,  0.5888
  3.7083,  0.5293
  3.7500,  0.2971
  3.7917, -0.0564
  3.8333, -0.4462
  3.8750, -0.7751
  3.9167, -0.9586
  3.9583, -0.9459
  4.0000, -0.7338
  4.0417, -0.3666
  4.0833,  0.0737
  4.1250,  0.4881
  4.1667,  0.7850
  4.2083,  0.9021
  4.2500,  0.8213
  4.2917,  0.5723
  4.3333,  0.2240
  4.3750, -0.1328
  4.4167, -0.4095
  4.4583, -0.5408
  4.5000, -0.5016
  4.5417, -0.3114
  4.5833, -0.0294
  4.6250,  0.2626
  4.6667,  0.4808
  4.7083,  0.5615
  4.7500,  0.4778
  4.7917,  0.2462
  4.8333, -0.0778
  4.8750, -0.4136
  4.9167, -0.6761
  4.9583, -0.7972
  5.0000, -0.7432
  5.0417, -0.5231
  5.0833, -0.1865
  5.1250,  0.1888
  5.1667,  0.5162
  5.2083,  0.7212
  5.2500,  0.7598
  5.2917,  0.6287
  5.3333,  0.3654
  5.3750,  0.0381
  5.4167, -0.2714
  5.4583, -0.4886
  5.5000, -0.5641
  5.5417, -0.4854
  5.5833, -0.2795
  5.6250, -0.0047
  5.6667,  0.2645
  5.7083,  0.4566
  5.7500,  0.5210
  5.7917,  0.4409
  5.8333,  0.2370
  5.8750, -0.0383
  5.9167, -0.3142
  5.9583, -0.5197
  6.0000, -0.6015
  6.0417, -0.5372
  6.0833, -0.3408
