  0.0000,  1.3066
  0.0417,  1.7729
  0.0833,  1.8667
  0.1250,  1.5734
  0.1667,  0.9713
  0.2083,  0.2126
  0.2500, -0.5162
  0.2917, -1.0404
  0.3333, -1.2420
  0.3750, -1.0886
  0.4167, -0.6413
  0.4583, -0.0374
  0.5000,  0.5456
  0.5417,  0.9368
  0.5833,  1.0174
  0.6250,  0.7524
  0.6667,  0.2009
  0.7083, -0.4985
  0.7500, -1.1625
  0.7917, -1.6103
  0.8333, -1.7109
  0.8750, -1.4177
  0.9167, -0.7822
  0.9583,  0.0577
  1.0000,  0.9107
  1.0417,  1.5800
  1.0833,  1.9120
  1.1250,  1.8348
  1.1667,  1.3760
  1.2083,  0.6550
  1.2500, -0.1469
  1.2917, -0.8330
  1.3333, -1.2413
  1.3750, -1.2843
  1.4167, -0.9712
  1.4583, -0.4041
  1.5000,  0.2498
  1.5417,  0.8018
  1.5833,  1.0920
  1.6250,  1.0311
  1.6667,  0.6245
  1.7083, -0.0287
  1.7500, -0.7603
  1.7917, -1.3765
  1.8333, -1.7079
  1.8750, -1.6538
  1.9167, -1.2089
  1.9583, -0.4660
  2.0000,  0.4061
  2.0417,  1.2049
  2.0833,  1.7443
  2.1250,  1.9016
  2.1667,  1.6472
  2.2083,  1.0522
  2.2500,  0.2695
  2.2917, -0.5056
  2.3333, -1.0844
  2.3750, -1.3333
  2.4167, -1.2060
  2.4583, -0.7548
  2.5000, -0.1155
  2.5417,  0.5289
  2.5833,  0.9960
  2.6250,  1.1523
  2.6667,  0.9476
  2.7083,  0.4287
  2.7500, -0.2727
  2.7917, -0.9736
  2.8333, -1.4871
  2.8750, -1.6710
  2.9167, -1.4641
  2.9583, -0.9036
  3.0000, -0.1155
  3.0417,  0.7160
  3.0833,  1.3949
  3.1250,  1.7626
  3.1667,  1.7372
  3.2083,  1.3334
  3.2500,  0.6581
  3.2917, -0.1173
  3.3333, -0.8008
  3.3750, -1.2285
  3.4167, -1.3055
  3.4583, -1.0289
  3.5000, -0.4869
  3.5417,  0.1649
  3.5833,  0.7450
  3.6250,  1.0931
  3.6667,  1.1118
  3.7083,  0.7917
  3.7500,  0.2135
  3.7917, -0.4728
  3.8333, -1.0869
  3.8750, -1.4647
  3.9167, -1.5007
  3.9583, -1.1751
  4.0000, -0.5592
  4.0417,  0.2022
  4.0833,  0.9276
  4.1250,  1.4440
  4.1667,  1.6308
  4.2083,  1.4488
  4.2500,  0.9498
  4.2917,  0.2622
  4.3333, -0.4416
  4.3750, -0.9897
  4.4167, -1.2533
  4.4583, -1.1789
  4.5000, -0.7997
  4.5417, -0.2266
  4.5833,  0.3824
  4.6250,  0.8630
  4.6667,  1.0869
  4.7083,  0.9950
  4.7500,  0.6114
  4.7917,  0.0367
  4.8333, -0.5781
  4.8750, -1.0711
  4.9167, -1.3111
  4.9583, -1.2309
  5.0000, -0.8445
  5.0417, -0.2434
  5.0833,  0.4270
  5.1250,  1.0037
  5.1667,  1.3479
  5.2083,  1.3786
  5.2500,  1.0928
  5.2917,  0.5653
  5.3333, -0.0712
  5.3750, -0.6600
  5.4167, -1.0596
  5.4583, -1.1791
  5.5000, -0.9994
  5.5417, -0.5771
  5.5833, -0.0284
  5.6250,  0.5018
  5.6667,  0.8765
  5.7083,  1.0017
  5.7500,  0.8494
  5.7917,  0.4637
  5.8333, -0.0515
  5.8750, -0.5601
  5.9167, -0.9286
  5.9583, -1.0604
  6.0000, -0.9197
  6.0417, -0.5404
  6.0833, -0.0166
  6.1250,  0.5212
  6.1667,  0.9398
  6.2083,  1.1359
  6.2500,  1.0623
  6.2917,  0.7383
  6.3333,  0.2445
  6.3750, -0.2983
  6.4167, -0.7591
  6.4583, -1.0298
  6.5000, -1.0508
  6.5417, -0.8248
  6.5833, -0.4147
  6.6250,  0.0733
  6.6667,  0.5173
  6.7083,  0.8098
  6.7500,  0.8846
  6.7917,  0.7318
  6.8333,  0.3988
  6.8750, -0.0228
  6.9167, -0.4214
  6.9583, -0.6937
  7.0000, -0.7710
  7.0417, -0.6354
  7.0833, -0.3236
  7.1250,  0.0831
  7.1667,  0.4798
  7.2083,  0.7647
  7.2500,  0.8641
  7.2917,  0.7507
  7.3333,  0.4494
  7.3750,  0.0312
  7.4167, -0.4053
  7.4583, -0.7577
  7.5000, -0.9448
  7.5417, -0.9255
  7.5833, -0.7079
  7.6250, -0.3463
  7.6667,  0.0731
  7.7083,  0.4534
  7.7500,  0.7104
  7.7917,  0.7926
  7.8333,  0.6920
  7.8750,  0.4445
  7.9167,  0.1198
  7.9583, -0.1967
  8.0000, -0.4254
  8.0417, -0.5118
  8.0833, -0.4395
  8.1250, -0.2327
  8.1667,  0.0500
  8.2083,  0.3311
  8.2500,  0.5337
  8.2917,  0.6005
  8.3333,  0.5074
  8.3750,  0.2700
  8.4167, -0.0609
  8.4583, -0.4109
  8.5000, -0.6998
  8.5417, -0.8608
  8.5833, -0.8552
  8.6250, -0.6817
  8.6667, -0.3765
  8.7083, -0.0039
  8.7500,  0.3580
  8.7917,  0.6355
  8.8333,  0.7758
  8.8750,  0.7582
  8.9167,  0.5980
  8.9583,  0.3417
  9.0000,  0.0552
  9.0417, -0.1922
  9.0833, -0.3441
  9.1250, -0.3704
  9.1667, -0.2737
  9.2083, -0.0880
  9.2500,  0.1297
  9.2917,  0.3142
  9.3333,  0.4080
  9.3750,  0.3756
  9.4167,  0.2130
  9.4583, -0.0506
  9.5000, -0.3590
  9.5417, -0.6415
  9.5833, -0.8294
  9.6250, -0.8724
  9.6667, -0.7504
  9.7083, -0.4796
  9.7500, -0.1091
  9.7917,  0.2889
  9.8333,  0.6355
  9.8750,  0.8624
  9.9167,  0.9277
  9.9583,  0.8248
 10.0000,  0.5841
 10.0417,  0.2656
 10.0833, -0.0555
 10.1250, -0.3065
 10.1667, -0.4344
 10.2083, -0.4190
 10.2500, -0.2768
 10.2917, -0.0577
 10.3333,  0.1684
 10.3750,  0.3290
 10.4167,  0.3676
 10.4583,  0.2591
 10.5000,  0.0176
 10.5417, -0.3058
 10.5833, -0.6342
 10.6250, -0.8830
 10.6667, -0.9807
 10.7083, -0.8875
 10.7500, -0.6064
 10.7917, -0.1844
 10.8333,  0.2968
 10.8750,  0.7390
 10.9167,  1.0503
 10.9583,  1.1664
 11.0000,  1.0666
 11.0417,  0.7790
