  0.0000,  0.7496
  0.0417,  1.1470
  0.0833,  1.3069
  0.1250,  1.2063
  0.1667,  0.8840
  0.2083,  0.4301
  0.2500, -0.0377
  0.2917, -0.4040
  0.3333, -0.5847
  0.3750, -0.5486
  0.4167, -0.3239
  0.4583,  0.0099
  0.5000,  0.3437
  0.5417,  0.5679
  0.5833,  0.6026
  0.6250,  0.4189
  0.6667,  0.0480
  0.7083, -0.4258
  0.7500, -0.8859
  0.7917, -1.2131
  0.8333, -1.3158
  0.8750, -1.1545
  0.9167, -0.7525
  0.9583, -0.1913
  1.0000,  0.4091
  1.0417,  0.9186
  1.0833,  1.2296
  1.1250,  1.2826
  1.1667,  1.0801
  1.2083,  0.6852
  1.2500,  0.2049
  1.2917, -0.2380
  1.3333, -0.5361
  1.3750, -0.6239
  1.4167, -0.4948
  1.4583, -0.2006
  1.5000,  0.1622
  1.5417,  0.4787
  1.5833,  0.6466
  1.6250,  0.6034
  1.6667,  0.3438
  1.7083, -0.0782
  1.7500, -0.5621
  1.7917, -0.9866
  1.8333, -1.2403
  1.8750, -1.2501
  1.9167, -1.0010
  1.9583, -0.5403
  2.0000,  0.0334
  2.0417,  0.5943
  2.0833,  1.0198
  2.1250,  1.2210
  2.1667,  1.1638
  2.2083,  0.8762
  2.2500,  0.4407
  2.2917, -0.0279
  2.3333, -0.4115
  2.3750, -0.6191
  2.4167, -0.6092
  2.4583, -0.3996
  2.5000, -0.0612
  2.5417,  0.3006
  2.5833,  0.5750
  2.6250,  0.6746
  2.6667,  0.5589
  2.7083,  0.2456
  2.7500, -0.1937
  2.7917, -0.6514
  2.8333, -1.0109
  2.8750, -1.1770
  2.9167, -1.0998
  2.9583, -0.7883
  3.0000, -0.3082
  3.0417,  0.2339
  3.0833,  0.7168
  3.1250,  1.0343
  3.1667,  1.1215
  3.2083,  0.9697
  3.2500,  0.6278
  3.2917,  0.1889
  3.3333, -0.2337
  3.3750, -0.5359
  3.4167, -0.6483
  3.4583, -0.5533
  3.5000, -0.2887
  3.5417,  0.0635
  3.5833,  0.3987
  3.6250,  0.6180
  3.6667,  0.6535
  3.7083,  0.4867
  3.7500,  0.1529
  3.7917, -0.2672
  3.8333, -0.6684
  3.8750, -0.9476
  3.9167, -1.0303
  3.9583, -0.8897
  4.0000, -0.5532
  4.0417, -0.0964
  4.0833,  0.3764
  4.1250,  0.7574
  4.1667,  0.9622
  4.2083,  0.9502
  4.2500,  0.7338
  4.2917,  0.3741
  4.3333, -0.0346
  4.3750, -0.3897
  4.4167, -0.6057
  4.4583, -0.6354
  4.5000, -0.4809
  4.5417, -0.1919
  4.5833,  0.1476
  4.6250,  0.4422
  4.6667,  0.6094
  4.7083,  0.6009
