  0.0000,  1.2972
  0.0417,  1.6407
  0.0833,  1.6289
  0.1250,  1.2761
  0.1667,  0.6793
  0.2083, -0.0070
  0.2500, -0.6104
  0.2917, -0.9845
  0.3333, -1.0461
  0.3750, -0.7955
  0.4167, -0.3161
  0.4583,  0.2487
  0.5000,  0.7327
  0.5417,  0.9915
  0.5833,  0.9405
  0.6250,  0.5779
  0.6667, -0.0135
  0.7083, -0.6871
  0.7500, -1.2692
  0.7917, -1.6043
  0.8333, -1.5946
  0.8750, -1.2265
  0.9167, -0.5752
  0.9583,  0.2138
  1.0000,  0.9596
  1.0417,  1.4917
  1.0833,  1.6919
  1.1250,  1.5236
  1.1667,  1.0405
  1.2083,  0.3717
  1.2500, -0.3111
  1.2917, -0.8379
  1.3333, -1.0835
  1.3750, -0.9988
  1.4167, -0.6227
  1.4583, -0.0708
  1.5000,  0.4955
  1.5417,  0.9115
  1.5833,  1.0529
  1.6250,  0.8684
  1.6667,  0.3940
  1.7083, -0.2557
  1.7500, -0.9166
  1.7917, -1.4168
  1.8333, -1.6212
  1.8750, -1.4662
  1.9167, -0.9767
  1.9583, -0.2610
  2.0000,  0.5167
  2.0417,  1.1763
  2.0833,  1.5673
  2.1250,  1.6058
  2.1667,  1.2950
  2.2083,  0.7231
  2.2500,  0.0404
  2.2917, -0.5797
  2.3333, -0.9850
  2.3750, -1.0825
  2.4167, -0.8617
  2.4583, -0.3961
  2.5000,  0.1775
  2.5417,  0.6947
  2.5833,  1.0071
  2.6250,  1.0209
  2.6667,  0.7220
  2.7083,  0.1795
  2.7500, -0.4716
  2.7917, -1.0648
  2.8333, -1.4451
  2.8750, -1.5087
  2.9167, -1.2297
  2.9583, -0.6672
  3.0000,  0.0493
  3.0417,  0.7525
  3.0833,  1.2787
  3.1250,  1.5090
  3.1667,  1.3981
  3.2083,  0.9849
  3.2500,  0.3813
  3.2917, -0.2566
  3.3333, -0.7691
  3.3750, -1.0329
  3.4167, -0.9920
  3.4583, -0.6707
  3.5000, -0.1661
  3.5417,  0.3782
  3.5833,  0.8096
  3.6250,  1.0069
  3.6667,  0.9109
  3.7083,  0.5402
  3.7500, -0.0138
  3.7917, -0.6107
  3.8333, -1.0971
  3.8750, -1.3456
  3.9167, -1.2877
  3.9583, -0.9311
  4.0000, -0.3575
  4.0417,  0.2975
  4.0833,  0.8792
  4.1250,  1.2518
  4.1667,  1.3325
  4.2083,  1.1110
  4.2500,  0.6512
  4.2917,  0.0738
  4.3333, -0.4748
  4.3750, -0.8597
  4.4167, -0.9913
  4.4583, -0.8469
  4.5000, -0.4755
  4.5417,  0.0168
  4.5833,  0.4944
  4.6250,  0.8275
  4.6667,  0.9260
  4.7083,  0.7615
  4.7500,  0.3748
  4.7917, -0.1357
  4.8333, -0.6389
  4.8750, -1.0053
  4.9167, -1.1395
  4.9583, -1.0044
  5.0000, -0.6301
  5.0417, -0.1062
  5.0833,  0.4412
  5.1250,  0.8814
  5.1667,  1.1110
  5.2083,  1.0799
  5.2500,  0.8025
  5.2917,  0.3528
  5.3333, -0.1546
  5.3750, -0.5940
  5.4167, -0.8603
  5.4583, -0.8942
  5.5000, -0.6964
  5.5417, -0.3259
  5.5833,  0.1164
  5.6250,  0.5138
  5.6667,  0.7635
  5.7083,  0.8029
  5.7500,  0.6240
  5.7917,  0.2751
  5.8333, -0.1526
  5.8750, -0.5486
  5.9167, -0.8114
  5.9583, -0.8737
  6.0000, -0.7192
  6.0417, -0.3859
  6.0833,  0.0439
  6.1250,  0.4646
  6.1667,  0.7739
  6.2083,  0.8979
  6.2500,  0.8089
  6.2917,  0.5312
  6.3333,  0.1349
  6.3750, -0.2831
  6.4167, -0.6224
  6.4583, -0.8042
  6.5000, -0.7899
  6.5417, -0.5894
  6.5833, -0.2574
  6.6250,  0.1209
  6.6667,  0.4519
  6.7083,  0.6563
  6.7500,  0.6888
  6.7917,  0.5478
  6.8333,  0.2747
  6.8750, -0.0572
  6.9167, -0.3619
  6.9583, -0.5622
  7.0000, -0.6087
  7.0417, -0.4914
  7.0833, -0.2417
  7.1250,  0.0763
  7.1667,  0.3819
  7.2083,  0.5980
  7.2500,  0.6698
  7.2917,  0.5778
  7.3333,  0.3423
  7.3750,  0.0180
  7.4167, -0.3198
  7.4583, -0.5929
  7.5000, -0.7391
  7.5417, -0.7266
  7.5833, -0.5605
  7.6250, -0.2812
  7.6667,  0.0463
  7.7083,  0.3477
  7.7500,  0.5574
  7.7917,  0.6334
  7.8333,  0.5663
  7.8750,  0.3808
  7.9167,  0.1283
  7.9583, -0.1259
  8.0000, -0.3186
  8.0417, -0.4042
  8.0833, -0.3647
  8.1250, -0.2144
  8.1667,  0.0049
  8.2083,  0.2338
  8.2500,  0.4102
  8.2917,  0.4844
  8.3333,  0.4311
  8.3750,  0.2559
  8.4167, -0.0059
  8.4583, -0.2974
  8.5000, -0.5527
  8.5417, -0.7127
  8.5833, -0.7385
  8.6250, -0.6204
  8.6667, -0.3806
  8.7083, -0.0679
  8.7500,  0.2531
  8.7917,  0.5165
  8.8333,  0.6701
  8.8750,  0.6870
  8.9167,  0.5714
  8.9583,  0.3569
  9.0000,  0.0986
  9.0417, -0.1404
  9.0833, -0.3039
  9.1250, -0.3562
  9.1667, -0.2905
  9.2083, -0.1303
  9.2500,  0.0760
  9.2917,  0.2675
  9.3333,  0.3854
  9.3750,  0.3884
  9.4167,  0.2635
  9.4583,  0.0301
  9.5000, -0.2631
  9.5417, -0.5493
  9.5833, -0.7586
  9.6250, -0.8354
  9.6667, -0.7518
  9.7083, -0.5154
  9.7500, -0.1690
  9.7917,  0.2185
  9.8333,  0.5678
  9.8750,  0.8068
  9.9167,  0.8881
  9.9583,  0.7995
 10.0000,  0.5679
 10.0417,  0.2520
 10.0833, -0.0710
 10.1250, -0.3249
 10.1667, -0.4526
 10.2083, -0.4303
 10.2500, -0.2740
 10.2917, -0.0350
 10.3333,  0.2128
 10.3750,  0.3917
 10.4167,  0.4405
 10.4583,  0.3314
 10.5000,  0.0784
 10.5417, -0.2648
 10.5833, -0.6164
 10.6250, -0.8867
 10.6667, -0.9998
 10.7083, -0.9139
 10.7500, -0.6326
 10.7917, -0.2064
 10.8333,  0.2784
 10.8750,  0.7194
 10.9167,  1.0221
 10.9583,  1.1231
 11.0000,  1.0052
 11.0417,  0.7024
 11.0833,  0.2913
 11.1250, -0.1274
 11.1667, -0.4538
 11.2083, -0.6141
 11.2500, -0.5788
 11.2917, -0.3702
 11.3333, -0.0569
 11.3750,  0.2642
 11.4167,  0.4930
 11.4583,  0.5528
 11.5000,  0.4114
 11.5417,  0.0908
 11.5833, -0.3362
 11.6250, -0.7638
 11.6667, -1.0790
 11.7083, -1.1906
 11.7500, -1.0534
 11.7917, -0.6811
 11.8333, -0.1452
 11.8750,  0.4413
 11.9167,  0.9503
 11.9583,  1.2700
 12.0000,  1.3324
 12.0417,  1.1298
 12.0833,  0.7176
 12.1250,  0.2001
 12.1667, -0.2955
 12.2083, -0.6506
 12.2500, -0.7857
 12.2917, -0.6802
 12.3333, -0.3771
 12.3750,  0.0276
 12.4167,  0.4107
 12.4583,  0.6541
 12.5000,  0.6761
 12.5417,  0.4543
 12.5833,  0.0328
 12.6250, -0.4876
 12.6667, -0.9739
 12.7083, -1.2947
 12.7500, -1.3546
 12.7917, -1.1190
 12.8333, -0.6256
 12.8750,  0.0237
 12.9167,  0.6867
 12.9583,  1.2151
 13.0000,  1.4915
 13.0417,  1.4581
 13.0833,  1.1313
 13.1250,  0.5980
 13.1667, -0.0071
 13.2083, -0.5348
 13.2500, -0.8597
 13.2917, -0.9115
 13.3333, -0.6927
 13.3750, -0.2778
 13.4167,  0.2068
 13.4583,  0.6162
 13.5000,  0.8248
 13.5417,  0.7606
 13.5833,  0.4249
 13.6250, -0.1066
 13.6667, -0.7019
 13.7083, -1.2060
 13.7500, -1.4805
 13.7917, -1.4401
 13.8333, -1.0753
 13.8750, -0.4570
 13.9167,  0.2799
 13.9583,  0.9694
 14.0000,  1.4551
 14.0417,  1.6291
 14.0833,  1.4587
 14.1250,  0.9950
 14.1667,  0.3589
 14.2083, -0.2889
 14.2500, -0.7893
 14.2917, -1.0248
 14.3333, -0.9493
 14.3750, -0.5995
 14.4167, -0.0841
 14.4583,  0.4442
 14.5000,  0.8297
 14.5417,  0.9544
 14.5833,  0.7700
 14.6250,  0.3115
 14.6667, -0.3110
 14.7083, -0.9391
 14.7500, -1.4073
 14.7917, -1.5852
 14.8333, -1.4120
 14.8750, -0.9131
 14.9167, -0.1955
 14.9583,  0.5786
 15.0000,  1.2311
 15.0417,  1.6133
 15.0833,  1.6418
 15.1250,  1.3202
 15.1667,  0.7367
 15.2083,  0.0424
 15.2500, -0.5883
 15.2917, -1.0016
 15.3333, -1.1031
 15.3750, -0.8820
 15.4167, -0.4122
 15.4583,  0.1671
 15.5000,  0.6884
 15.5417,  0.9999
 15.5833,  1.0058
 15.6250,  0.6918
 15.6667,  0.1295
 15.7083, -0.5409
 15.7500, -1.1468
 15.7917, -1.5270
 15.8333, -1.5738
 15.8750, -1.2612
 15.9167, -0.6527
 15.9583,  0.1140
 16.0000,  0.8612
 16.0417,  1.4149
 16.0833,  1.6490
 16.1250,  1.5161
 16.1667,  1.0590
 16.2083,  0.3995
 16.2500, -0.2936
 16.2917, -0.8473
 16.3333, -1.1283
 16.3750, -1.0768
 16.4167, -0.7208
 16.4583, -0.1676
 16.5000,  0.4243
 16.5417,  0.8876
 16.5833,  1.0891
 16.6250,  0.9658
 16.6667,  0.5407
 16.7083, -0.0823
 16.7500, -0.7448
 16.7917, -1.2748
 16.8333, -1.5306
 16.8750, -1.4378
 16.9167, -1.0086
 16.9583, -0.3395
 17.0000,  0.4129
 17.0417,  1.0708
 17.0833,  1.4801
 17.1250,  1.5487
 17.1667,  1.2688
 17.2083,  0.7188
 17.2500,  0.0419
 17.2917, -0.5902
 17.3333, -1.0214
 17.3750, -1.1506
 17.4167, -0.9565
 17.4583, -0.5019
 17.5000,  0.0830
 17.5417,  0.6358
 17.5833,  1.0038
 17.6250,  1.0837
 17.6667,  0.8486
